business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Vassar Temple,(845) 454-2570,https://www.yellowpages.com/poughkeepsie-ny/mip/vassar-temple-6053147,"Synagogues,Churches & Places of Worship",http://vassartemple.org,140 Hooker Ave,Poughkeepsie,NY,12601,41.6900993,-73.9175525950688
Lakeland Hills Jewish Center,(973) 835-4786,https://www.yellowpages.com/wanaque-nj/mip/lakeland-hills-jewish-center-9773974,Synagogues,http://lhjc.org,7 Conklintown Rd,Wanaque,NJ,7465,41.06015075861851,-74.27930890517356
Tadaka V Chayim,(347) 240-3160,https://www.yellowpages.com/brooklyn-ny/mip/tadaka-v-chayim-472125625,Synagogues,,481 Albany Ave,Brooklyn,NY,11203,40.6635691,-73.9398086
Yeshiva Toldos Yakov Yosef,(845) 354-0270,https://www.yellowpages.com/spring-valley-ny/mip/yeshiva-toldos-yakov-yosef-10281857,"Synagogues,Messianic Synagogues,Churches & Places of Worship",,38 Washington Ave,Spring Valley,NY,10977,41.1379461,-74.0307242
The Jewish Center Of The Mahopac,(845) 628-7509,https://www.yellowpages.com/mahopac-ny/mip/the-jewish-center-of-the-mahopac-502831301,"Synagogues,Religious Organizations,Churches & Places of Worship",,790 Route 6,Mahopac,NY,10541,41.371217,-73.73224142636172
Clark Jewish Center,(732) 381-8403,https://www.yellowpages.com/clark-nj/mip/clark-jewish-center-464936908,Synagogues,http://www.bethorbethtorah.org,111 Valley Rd,Clark,NJ,7066,40.62605603786717,-74.29873978052564
Temple Beth-El-Bellmore,(516) 781-2650,https://www.yellowpages.com/bellmore-ny/mip/temple-beth-el-bellmore-1917112,"Synagogues,Churches & Places of Worship",http://www.tbebellmore.org,1373 Bellmore Rd,Bellmore,NY,11710,40.6874487,-73.53317375125624
Beth El Congregation,(315) 265-7025,https://www.yellowpages.com/potsdam-ny/mip/beth-el-congregation-1324258,"Synagogues,Religious Organizations,Churches & Places of Worship",http://bethelcongregation.org,81 Market St,Potsdam,NY,13676,44.673654,-74.986975
Cong Bath Chaim,(347) 240-6086,https://www.yellowpages.com/brooklyn-ny/mip/cong-bath-chaim-504978088,Synagogues,,550 E 4th St,Brooklyn,NY,11218,40.638801900000004,-73.97581544528688
Temple Beth Shalom,(614) 554-4882,https://www.yellowpages.com/brooklyn-ny/mip/temple-beth-shalom-529510554,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.tbsohio.org,80 Franklin St,Brooklyn,NY,11222,40.727306299999995,-73.95691132060452
Congregation Of Emek Hatorah,(718) 336-4099,https://www.yellowpages.com/brooklyn-ny/mip/congregation-of-emek-hatorah-3420149,"Synagogues,Religious Organizations,Churches & Places of Worship",,1781 Ocean Pkwy,Brooklyn,NY,11223,40.605302699999996,-73.96624241736623
Shan Xiu Taoist Temple,(212) 966-6933,https://www.yellowpages.com/new-york-ny/mip/shan-xiu-taoist-temple-16968122,"Synagogues,Churches & Places of Worship",,128 Lafayette St,New York,NY,10013,40.7188659,-74.0003332
Mikvah of Woodridge,(845) 434-4987,https://www.yellowpages.com/woodridge-ny/mip/mikvah-of-woodridge-8322743,Synagogues,,Maurce Rose St,Woodridge,NY,12789,41.709973,-74.5734285
Sephardic Temple,(516) 295-4644,https://www.yellowpages.com/cedarhurst-ny/mip/sephardic-temple-6759565,"Synagogues,Churches & Places of Worship",http://www.genadeen.com,775 Branch Blvd Unit 1,Cedarhurst,NY,11516,40.6223138,-73.7259604
"Sanoff, Daniel",(845) 471-7140,https://www.yellowpages.com/poughkeepsie-ny/mip/sanoff-daniel-504426823,"Synagogues,Religious Organizations",,94 Fulton Ave,Poughkeepsie,NY,12603,41.69249633333333,-73.90580577777777
Jericho Jewish Center,(516) 938-2540,https://www.yellowpages.com/jericho-ny/mip/jericho-jewish-center-6721982,"Synagogues,Churches & Places of Worship,Schools",http://jerichojc.org,430 N Broadway,Jericho,NY,11753,40.78920435,-73.53729197146691
Torah Mitzion Inst For Judaic Studies Inc,(516) 292-3961,https://www.yellowpages.com/merrick-ny/mip/torah-mitzion-inst-for-judaic-studies-inc-610528,Synagogues,,1345 Jerusalem Ave,Merrick,NY,11566,40.694347199999996,-73.56984405098382
Sephardic Rabbinical College,(718) 376-0930,https://www.yellowpages.com/brooklyn-ny/mip/sephardic-rabbinical-college-10582153,Synagogues,,730 Avenue S,Brooklyn,NY,11223,40.6026035,-73.9640749
Chabad Lubavitch-West Brighton,(718) 946-9833,https://www.yellowpages.com/brooklyn-ny/mip/chabad-lubavitch-west-brighton-21540765,"Synagogues,Religious Organizations,Churches & Places of Worship",https://www.chabadneshama.com,2997 Ocean Pkwy,Brooklyn,NY,11235,40.57787415,-73.96755530951327
Chabad of Vermont,(802) 658-5770,https://www.yellowpages.com/burlington-vt/mip/chabad-of-vermont-465077981,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://www.chabadvt.org,57 S Williams St,Burlington,VT,5401,44.479047800000004,-73.20366844711651
Reconstructionist Synagogue,(516) 883-1853,https://www.yellowpages.com/port-washington-ny/mip/reconstructionist-synagogue-462453893,Synagogues,,54 Murray Ave,Port Washington,NY,11050,40.8260035,-73.6958685
Knesseth Israel Synagogue,(518) 725-0649,https://www.yellowpages.com/gloversville-ny/mip/knesseth-israel-synagogue-2763287,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.manta.com/c/mmg594z/knesseth-israel-synagogue,34 E Fulton St,Gloversville,NY,12078,43.050419649999995,-74.3436329575865
Congregation House Of Israel,(501) 623-5821,https://www.yellowpages.com/hot-springs-national-park-ar/mip/congregation-house-of-israel-4582709,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.conghouseofisrael.org,300 Quapaw Ave,Hot Springs National Park,AR,71901,34.51802,-93.0529422
Chabad of Greater Stamford,(203) 322-1111,https://www.yellowpages.com/stamford-ct/mip/chabad-of-greater-stamford-452654791,"Synagogues,Churches & Places of Worship",,121 Little Hill Dr,Stamford,CT,6905,41.09481824437819,-73.54572997358889
Forest Pk Jewish Cntr,(718) 847-6273,https://www.yellowpages.com/glendale-ny/mip/forest-pk-jewish-cntr-4250381,"Synagogues,Churches & Places of Worship",http://www.forestparkdental.net,9045 Myrtle Ave,Glendale,NY,11385,40.702147,-73.878251
United Hebrew Community Of NY,(516) 295-4045,https://www.yellowpages.com/woodmere-ny/mip/united-hebrew-community-of-ny-512467182,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.uhcofny.com,1023 Broadway,Woodmere,NY,11598,40.63106816246946,-73.70750385079668
Merrick-Bellmore Synagogue,(516) 378-1988,https://www.yellowpages.com/merrick-ny/mip/merrick-bellmore-synagogue-459041177,Synagogues,https://www.ohav.org,145 Merrick Ave,Merrick,NY,11566,40.6638183,-73.550503
Bayside Jewish Center,(718) 352-7900,https://www.yellowpages.com/bayside-ny/mip/bayside-jewish-center-2262152,"Synagogues,Churches & Places of Worship,Clergy",http://www.baysidejewishcenter.com,20305 32nd Ave,Bayside,NY,11361,40.77309,-73.777539
West Side Jewish Center,(212) 502-5291,https://www.yellowpages.com/new-york-ny/mip/west-side-jewish-center-1580999,"Synagogues,Churches & Places of Worship",http://www.westsidejewishcenter.org,347 W 34th St,New York,NY,10001,40.7532149,-73.99518778626448
Congregation Beth Mordecai,(732) 442-2431,https://www.yellowpages.com/perth-amboy-nj/mip/congregation-beth-mordecai-11312220,"Synagogues,Churches & Places of Worship,Clergy",http://www.bethmordecai.org,224 High St,Perth Amboy,NJ,8861,40.50529817647059,-74.26640741176472
Young Israel of North Bellmore,(516) 826-0048,https://www.yellowpages.com/north-bellmore-ny/mip/young-israel-of-north-bellmore-5110272,Synagogues,http://www.yinb.org,2428 Hamilton Ave,North Bellmore,NY,11710,40.6914882,-73.5336396
Brattleboro Area Jewish Community,(802) 257-1959,https://www.yellowpages.com/brattleboro-vt/mip/brattleboro-area-jewish-community-5761795,"Synagogues,Churches & Places of Worship",http://www.bajcvermont.org,151 Greenleaf St,Brattleboro,VT,5301,42.85549575,-72.60757017606014
Young Israel Of Hillcrest,(718) 969-2990,https://www.yellowpages.com/fresh-meadows-ny/mip/young-israel-of-hillcrest-462435146,"Synagogues,Churches & Places of Worship",http://www.yihillcrest.org,16907 Jewel Ave,Fresh Meadows,NY,11365,40.731394,-73.797757
Jewish Cntr of Torath Emeth,(718) 591-4240,https://www.yellowpages.com/fresh-meadows-ny/mip/jewish-cntr-of-torath-emeth-7259090,"Synagogues,Religious Organizations,Churches & Places of Worship",,7815 Parsons Blvd,Fresh Meadows,NY,11366,40.736138350000004,-73.78008165574863
Shelter Rock Jewish Center,(516) 741-4305,https://www.yellowpages.com/roslyn-ny/mip/shelter-rock-jewish-center-461288345,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.srjc.org,272 Shelter Rock Rd,Roslyn,NY,11576,40.7998227,-73.6509621
Mikveh of Ellenville,(845) 647-4472,https://www.yellowpages.com/ellenville-ny/mip/mikveh-of-ellenville-465563750,"Synagogues,Churches & Places of Worship,Clergy",,Rabbi Eisner Sq,Ellenville,NY,12428,41.7170379,-74.39571
Kerhonkson Jewish Center,(845) 626-7260,https://www.yellowpages.com/kerhonkson-ny/mip/kerhonkson-jewish-center-4259140,"Synagogues,Reform Synagogues,Churches & Places of Worship",https://www.kerhonksonsynagogue.org,Old Minnewaska Trl,Kerhonkson,NY,12446,41.772033,-74.296249
Beach Haven Jewish Center,(718) 375-5200,https://www.yellowpages.com/brooklyn-ny/mip/beach-haven-jewish-center-1200842,"Synagogues,Churches & Places of Worship",https://www.ou.org/synagogue/k6s1fp4d6q/beach-haven-jewish-center,723 Avenue Z,Brooklyn,NY,11223,40.5867776,-73.96740080000001
Kehillat Hillel Ha'azinu,(413) 328-0992,https://www.yellowpages.com/amherst-ma/mip/kehillat-hillel-haazinu-519902012,Synagogues,http://www.umasskhh.org,388 N Pleasant St,Amherst,MA,1002,42.38392785,-72.52170262683963
Greenburgh Hebrew Center,(914) 693-4260,https://www.yellowpages.com/dobbs-ferry-ny/mip/greenburgh-hebrew-center-2723685,"Synagogues,Churches & Places of Worship,Reform Synagogues",http://www.g-h-c.org,515 Broadway,Dobbs Ferry,NY,10522,41.018932603074056,-73.86966637601819
Temple Israel Of South Merrick,(516) 378-1963,https://www.yellowpages.com/merrick-ny/mip/temple-israel-of-south-merrick-458569270,"Synagogues,Churches & Places of Worship,Clergy",http://tisom.org,2655 Clubhouse Rd,Merrick,NY,11566,40.65027652367783,-73.5581805195299
Brotherhood Synagogue,(212) 674-0167,https://www.yellowpages.com/new-york-ny/mip/brotherhood-synagogue-10075265,"Synagogues,Churches & Places of Worship",http://brotherhoodsynagogue.org,28 Gramercy Park S,New York,NY,10003,40.737046899999996,-73.98538233880628
Congregation Bnai Israel E 77 Syng,(212) 879-1558,https://www.yellowpages.com/new-york-ny/mip/congregation-bnai-israel-e-77-syng-9716293,"Synagogues,Religious Organizations,Churches & Places of Worship",,335 E 77th St,New York,NY,10075,40.77161205,-73.9546123456044
Temple Shaara Tefila,(914) 241-0632,https://www.yellowpages.com/mount-kisco-ny/mip/temple-shaara-tefila-7751194,"Synagogues,Churches & Places of Worship,Temples",http://www.shaaraytefila.org,89 Baldwin Rd,Mount Kisco,NY,10549,41.2042616,-73.7270761
Yeshivat Lev Torah,(718) 891-8644,https://www.yellowpages.com/brooklyn-ny/mip/yeshivat-lev-torah-506492419,"Synagogues,Churches & Places of Worship",http://www.levtorah.org,3300 Kings Hwy,Brooklyn,NY,11234,40.6188317,-73.9418166
Jewish Community Of Greater,(802) 253-1800,https://www.yellowpages.com/stowe-vt/mip/jewish-community-of-greater-1327510,"Synagogues,Churches & Places of Worship",https://www.jcogs.org/login.php,1189 Cape Cod Rd,Stowe,VT,5672,44.474238549999995,-72.70949751332887
Chabad Lubavitch Of Riverdale,(718) 549-1100,https://www.yellowpages.com/bronx-ny/mip/chabad-lubavitch-of-riverdale-576505,Synagogues,http://www.chabadbronx.org,535 W 246th St,Bronx,NY,10471,40.893371099999996,-73.90902656189839
Yeshiva Darchei Torah Inc,(718) 868-0113,https://www.yellowpages.com/far-rockaway-ny/mip/yeshiva-darchei-torah-inc-470706080,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.darchei.org,257 Beach 17th St,Far Rockaway,NY,11691,40.5965798,-73.7516351454023
Jewish National Fund,(212) 879-9300,https://www.yellowpages.com/new-york-ny/mip/jewish-national-fund-458985734,"Synagogues,Religious Organizations,Social Service Organizations",http://www.jnf.org,42 E 69th St,New York,NY,10021,40.7677532,-73.9618847
Central Synagogue,(212) 838-5122,https://www.yellowpages.com/new-york-ny/mip/central-synagogue-16858637,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://www.centralsynagogue.org,123 E 55th St,New York,NY,10022,40.760120650000005,-73.97051464880309
Tiferes Yisrael,(845) 354-4091,https://www.yellowpages.com/suffern-ny/mip/tiferes-yisrael-496820920,"Synagogues,Religious Organizations",,57 Lime Kiln Rd,Suffern,NY,10901,41.1151372,-74.1493948
Congregation Yetev Lev,(718) 384-7455,https://www.yellowpages.com/brooklyn-ny/mip/congregation-yetev-lev-476881288,"Synagogues,Religious Organizations,Churches & Places of Worship",,150 Rodney St,Brooklyn,NY,11211,40.70454985,-73.96035875
Congregation Ohel Abraham,(718) 698-7515,https://www.yellowpages.com/staten-island-ny/mip/congregation-ohel-abraham-7134388,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.congregationohelabraham.org,136 Amador St,Staten Island,NY,10303,40.6236033,-74.16691504417864
Shul Template,(845) 293-0686,https://www.yellowpages.com/brooklyn-ny/mip/shul-template-537065733,Synagogues,https://shultemplate.com,319 Division Ave,Brooklyn,NY,11211,40.7070855,-73.9549201
Congregation Beth Schnay-Or,(718) 258-4802,https://www.yellowpages.com/brooklyn-ny/mip/congregation-beth-schnay-or-14646135,"Synagogues,Religious Organizations",,1126 E 12th St,Brooklyn,NY,11230,40.62176585,-73.9638175125512
Young Israel,(914) 636-2215,https://www.yellowpages.com/new-rochelle-ny/mip/young-israel-457207228,Synagogues,http://www.yinr.org,1149 North Ave,New Rochelle,NY,10804,40.9115386,-73.7826363
Green Mountain Shalom Pre-School,(802) 864-0218,https://www.yellowpages.com/burlington-vt/mip/green-mountain-shalom-pre-school-467290093,"Synagogues,Churches & Places of Worship",http://www.ohavizedek.org,188 N Prospect St,Burlington,VT,5401,44.4862947,-73.20123021709483
Woodlands Community Temple,(914) 592-7070,https://www.yellowpages.com/white-plains-ny/mip/woodlands-community-temple-3395722,Synagogues,http://www.wct.org,50 Worthington Rd,White Plains,NY,10607,41.0333089,-73.7752058
National Conference Of Synago Gue,(516) 569-6279,https://www.yellowpages.com/cedarhurst-ny/mip/national-conference-of-synago-gue-4296230,"Synagogues,Churches & Places of Worship",,530 Central Ave,Cedarhurst,NY,11516,40.6223395,-73.7230756
Temple Emanuel Of East Meadow,(516) 794-8911,https://www.yellowpages.com/east-meadow-ny/mip/temple-emanuel-of-east-meadow-2848057,"Synagogues,Clergy,Churches & Places of Worship",http://www.templeemanueleastmeadow.com,123 Merrick Ave,East Meadow,NY,11554,40.721929599999996,-73.55839696869465
Congregation Etz Chaim,(631) 543-1498,https://www.yellowpages.com/commack-ny/mip/congregation-etz-chaim-474582206,"Synagogues,Churches & Places of Worship",,40 Kings Park Rd,Commack,NY,11725,40.84941372963595,-73.26802053870082
Young Israel Of Staten Island,(718) 494-6700,https://www.yellowpages.com/staten-island-ny/mip/young-israel-of-staten-island-4404768,"Synagogues,Churches & Places of Worship",http://www.yisi.org,835 Forest Hill Rd,Staten Island,NY,10314,40.6028181,-74.1401303
Chabad of Pascack Valley,(201) 476-0686,https://www.yellowpages.com/montvale-nj/mip/chabad-of-pascack-valley-506265404,Synagogues,,180 Summit Ave,Montvale,NJ,7645,41.058122,-74.067292
Rhinebeck Jewish Center,(845) 876-7666,https://www.yellowpages.com/rhinebeck-ny/mip/rhinebeck-jewish-center-15800438,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://rhinebeckjewishcenter.com,102 Montgomery St,Rhinebeck,NY,12572,41.935333,-73.914595
Congregation Pri Eitz Chaim,(718) 743-5533,https://www.yellowpages.com/brooklyn-ny/mip/congregation-pri-eitz-chaim-7550074,Synagogues,,2600 Ocean Ave,Brooklyn,NY,11229,40.597932099999994,-73.95149231166826
Cohn Lee Temple,(908) 662-2286,https://www.yellowpages.com/elizabeth-nj/mip/cohn-lee-temple-468236624,"Synagogues,Churches & Places of Worship,Religious Organizations",,1000 S Elmora Ave Ste N,Elizabeth,NJ,7202,40.65311,-74.224904
Congregation Aish Kodesh,(516) 374-8596,https://www.yellowpages.com/woodmere-ny/mip/congregation-aish-kodesh-29116611,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.aishkodesh.org,894 Woodmere Pl,Woodmere,NY,11598,40.63293142358744,-73.71372685145371
Ocean Ave Jewish Center,(718) 743-5533,https://www.yellowpages.com/brooklyn-ny/mip/ocean-ave-jewish-center-453260582,"Synagogues,Reform Synagogues,Churches & Places of Worship",,2600 Ocean Ave,Brooklyn,NY,11229,40.597932099999994,-73.95149231166826
Temple Beth El,(914) 238-3928,https://www.yellowpages.com/chappaqua-ny/mip/temple-beth-el-2629987,"Synagogues,Churches & Places of Worship",http://www.bethelnw.org,220 S Bedford Rd,Chappaqua,NY,10514,41.16347981573306,-73.76173880585108
Israel Ctr Of Conservative Judaism,(718) 591-5353,https://www.yellowpages.com/fresh-meadows-ny/mip/israel-ctr-of-conservative-judaism-10896686,"Synagogues,Religious Organizations,Churches & Places of Worship",https://www.iccj2004.org,16711 73rd Ave,Fresh Meadows,NY,11366,40.728226,-73.801298
Congregation Beth Israel,(860) 233-8215,https://www.yellowpages.com/west-hartford-ct/mip/congregation-beth-israel-460385637,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.cbict.org,701 Farmington Ave,West Hartford,CT,6119,41.7650466,-72.7192065
Congregation B'nai Israel,(845) 254-9945,https://www.yellowpages.com/fleischmanns-ny/mip/congregation-bnai-israel-2859675,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.bnai-israel-fleischmanns-ny.org,Wagner Ave,Fleischmanns,NY,12430,42.155234,-74.532843
Temple Emanu- El,(585) 266-1978,https://www.yellowpages.com/rochester-ny/mip/temple-emanu-el-6698366,"Synagogues,Churches & Places of Worship",http://dothansynagogue.org,2956 Saint Paul Blvd,Rochester,NY,14617,43.2549621,-77.6034654239362
